,Name,Team,Team games,Played,Threat per fixture,Threat per game,Threat GW29,Threat GW28,Threat GW27,Threat GW26,Threat GW25,Threat GW24*,Threat GW24,Threat GW23,Threat GW22,Threat GW21,Threat GW20,Threat GW19,Threat GW18,Threat GW17,Threat GW16,Threat GW15,Threat GW14,Threat GW13,Threat GW12,Threat GW11,Threat GW10,Threat GW9,Threat GW8,Threat GW7,Threat GW6,Threat GW5,Threat GW4,Threat GW3,Threat GW2,Threat GW1,Threat GW29 6 - average,Threat GW28 6 - average,Threat GW27 6 - average,Threat GW26 6 - average,Threat GW25 6 - average,Threat GW24* 6 - average,Threat GW24 6 - average,Threat GW23 6 - average,Threat GW22 6 - average,Threat GW21 6 - average,Threat GW20 6 - average,Threat GW19 6 - average,Threat GW18 6 - average,Threat GW17 6 - average,Threat GW16 6 - average,Threat GW15 6 - average,Threat GW14 6 - average,Threat GW13 6 - average,Threat GW12 6 - average,Threat GW11 6 - average,Threat GW10 6 - average,Threat GW9 6 - average,Threat GW8 6 - average,Threat GW7 6 - average,Threat GW6 6 - average
290,Danny Welbeck,Watford,29,9,2.4827586206896552,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,12.0,8.5,0.3333333333333333
291,Simon Francis,Bournemouth,29,15,2.4827586206896552,4.8,0.0,0.0,6.0,2.0,0.0,,2.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,3.3333333333333335,3.3333333333333335,6.333333333333333,6.333333333333333,6.333333333333333,9.333333333333334,6.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Lukas Rupp,Norwich,29,6,2.4482758620689653,11.833333333333334,0.0,0.0,2.0,4.0,41.0,,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,11.833333333333334,11.833333333333334,,,,,,,,,,,,,,,,,,,,,,,
293,Andros Townsend,Crystal Palace,29,15,2.413793103448276,4.666666666666667,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,23.0,2.0,0.0,4.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,4.833333333333333,5.166666666666667,5.166666666666667,5.833333333333333,5.5,4.833333333333333,3.8333333333333335,3.5,4.166666666666667,3.5,3.5,5.833333333333333,3.0
294,Sead Kolasinac,Arsenal,28,17,2.392857142857143,3.9411764705882355,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,3.6666666666666665,3.3333333333333335,3.0,4.333333333333333,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,5.5,3.8333333333333335,3.8333333333333335,3.8333333333333335
295,John Stones,Man City,28,12,2.357142857142857,5.5,0.0,,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,11.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.6666666666666667,2.3333333333333335,4.166666666666667,7.666666666666667,7.666666666666667,6.666666666666667,6.0,5.333333333333333,3.8333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
296,Davinson Sanchez,Spurs,29,22,2.2758620689655173,3.0,0.0,1.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,3.0,3.0,2.8333333333333335,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,3.5,3.5,3.1666666666666665,3.1666666666666665,3.1666666666666665,2.8333333333333335,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.8333333333333335
297,Connor Wickham,Crystal Palace,29,6,2.206896551724138,10.666666666666666,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,35.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,7.166666666666667,7.166666666666667,10.333333333333334,10.333333333333334,9.0,9.0,9.0,3.1666666666666665,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
298,Marc Albrighton,Leicester,29,14,2.206896551724138,4.571428571428571,4.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,11.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,3.5,3.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.8333333333333333,1.8333333333333333,2.1666666666666665,2.1666666666666665,2.1666666666666665,1.1666666666666667,1.1666666666666667,1.1666666666666667,2.6666666666666665
299,Oleksandr Zinchenko,Man City,28,12,2.1785714285714284,5.083333333333333,2.0,,0.0,0.0,1.0,,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,0.0,14.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.8333333333333333,1.6666666666666667,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,5.333333333333333,5.5,5.5,5.166666666666667,5.333333333333333
300,Andreas Christensen,Chelsea,29,15,2.1724137931034484,4.2,0.0,12.0,0.0,2.0,0.0,,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,3.5,3.5,2.1666666666666665,2.1666666666666665,1.8333333333333333,1.8333333333333333,1.8333333333333333,0.6666666666666666,0.6666666666666666,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,2.8333333333333335,3.1666666666666665
301,Harry Winks,Spurs,29,23,2.1724137931034484,2.739130434782609,0.0,26.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,2.0,0.0,1.0,4.833333333333333,4.833333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,2.5,1.3333333333333333,4.0,4.0,4.333333333333333,4.333333333333333,3.1666666666666665
302,Jan Vertonghen,Spurs,29,19,2.1724137931034484,3.3157894736842106,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,6.833333333333333,6.833333333333333,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
303,Jose Holebas,Watford,29,12,2.1379310344827585,5.166666666666667,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,8.0,0.0,0.0,2.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.8333333333333335,5.166666666666667,5.166666666666667,5.166666666666667,5.5,5.166666666666667,4.666666666666667,3.3333333333333335,5.166666666666667,5.166666666666667,4.833333333333333,4.833333333333333,1.8333333333333333
304,Christoph Zimmermann,Norwich,29,15,2.1379310344827585,4.133333333333334,0.0,0.0,0.0,0.0,5.0,,4.0,0.0,7.0,0.0,0.0,0.0,4.0,34.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,1.5,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.8333333333333333,1.8333333333333333,1.8333333333333333,7.5,7.0,7.0,7.0,7.333333333333333,6.666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
305,James McCarthy,Crystal Palace,29,24,2.103448275862069,2.5416666666666665,0.0,0.0,8.0,6.0,12.0,,6.0,0.0,2.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,5.333333333333333,5.666666666666667,4.833333333333333,3.8333333333333335,1.8333333333333333,1.8333333333333333,1.3333333333333333,2.5,2.1666666666666665,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.1666666666666667,1.1666666666666667,1.1666666666666667,2.3333333333333335,2.3333333333333335,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,0.0
306,Jose Angel Esmoris Tasende,Man City,28,6,2.0714285714285716,9.666666666666666,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.333333333333333,5.333333333333333,5.333333333333333,9.333333333333334,9.333333333333334,5.833333333333333,4.0,4.0,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
307,Adam Masina,Watford,29,17,2.0,3.411764705882353,4.0,2.0,10.0,2.0,21.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.833333333333333,5.166666666666667,4.833333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.8333333333333333,1.1666666666666667,1.1666666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
308,Frederic Guilbert,Aston Villa,28,23,1.9642857142857142,2.391304347826087,7.0,,0.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,9.0,3.0,0.0,0.0,2.5,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0,0.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.1666666666666665,4.666666666666667,4.833333333333333,4.833333333333333,4.833333333333333
309,Christian Atsu,Newcastle,29,18,1.896551724137931,3.0555555555555554,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,19.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,5.166666666666667,5.5,5.5,4.833333333333333
310,Fabio Henrique Tavares,Liverpool,29,20,1.8620689655172413,2.7,0.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,7.0,1.8333333333333333,2.1666666666666665,2.1666666666666665,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,3.8333333333333335,3.8333333333333335,3.8333333333333335,5.166666666666667,2.6666666666666665,2.6666666666666665,1.5,1.8333333333333333,1.8333333333333333,1.6666666666666667
311,Moritz Leitner,Norwich,29,9,1.8275862068965518,5.888888888888889,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,10.0,3.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.666666666666667,6.333333333333333,6.833333333333333,6.833333333333333,7.166666666666667,7.0,3.5,2.5
312,Arthur Masuaku,West Ham,29,15,1.8275862068965518,3.533333333333333,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,3.0,17.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.1666666666666665,5.0,6.166666666666667,5.166666666666667,4.833333333333333,4.833333333333333,4.333333333333333,1.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8333333333333333,2.1666666666666665,2.0,2.0,2.0
313,Nemanja Matic,Man Utd,29,12,1.8275862068965518,4.416666666666667,8.0,8.0,2.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333
314,Jose Ignacio Peleteiro Romallo,Aston Villa,28,8,1.8214285714285714,6.375,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,2.3333333333333335,3.5,3.5
315,Ryan Fredericks,West Ham,29,20,1.793103448275862,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,14.0,6.0,4.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.0,3.0,3.6666666666666665,4.333333333333333,6.0,6.666666666666667,6.666666666666667,4.333333333333333
316,Junior Stanislas,Bournemouth,29,6,1.793103448275862,8.666666666666666,25.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.3333333333333333,1.3333333333333333,0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Nathaniel Chalobah,Watford,29,15,1.793103448275862,3.466666666666667,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,9.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,2.1666666666666665,5.666666666666667,5.666666666666667,5.666666666666667,6.0,5.5,5.333333333333333,3.8333333333333335,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.0,1.0,1.0,1.0
318,Dejan Lovren,Liverpool,29,9,1.793103448275862,5.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,4.0,11.0,10.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,2.8333333333333335,2.8333333333333335,4.5,7.666666666666667,7.666666666666667,8.333333333333334,7.666666666666667,5.833333333333333,4.166666666666667,1.0,1.0,0.0,0.0
319,Kortney Hause,Aston Villa,28,11,1.7857142857142858,4.545454545454546,0.0,,0.0,13.0,2.0,,8.0,0.0,2.0,7.0,0.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,4.166666666666667,4.166666666666667,5.333333333333333,3.1666666666666665,4.833333333333333,4.833333333333333,3.8333333333333335,4.5,4.166666666666667,3.0,3.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Paul Dummett,Newcastle,29,16,1.7241379310344827,3.125,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.5,1.5,7.0,7.0
321,Jan Bednarek,Southampton,29,27,1.7241379310344827,1.8518518518518519,0.0,2.0,0.0,0.0,4.0,,0.0,17.0,0.0,0.0,7.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.8333333333333335,3.5,3.5,4.666666666666667,4.0,4.0,4.666666666666667,1.8333333333333333,2.5,2.8333333333333335,1.6666666666666667,1.6666666666666667,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
322,Ezequiel Schelotto,Brighton,29,7,1.6551724137931034,6.857142857142857,0.0,0.0,20.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,6.666666666666667,6.666666666666667,6.666666666666667,3.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,
323,Ruben Goncalo Silva Nascimento Vinagre,Wolves,29,13,1.6551724137931034,3.6923076923076925,2.0,2.0,22.0,0.0,0.0,,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.333333333333333,4.0,3.6666666666666665,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666
324,Ahmed El Mohamady,Aston Villa,28,12,1.6428571428571428,3.8333333333333335,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,6.333333333333333,7.333333333333333,7.333333333333333,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
325,Henrikh Mkhitaryan,Arsenal,28,3,1.6428571428571428,15.333333333333334,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,7.666666666666667
326,Albian Ajeti,West Ham,29,8,1.5862068965517242,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,6.666666666666667,6.666666666666667,6.666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
327,Daryl Janmaat,Watford,29,8,1.5862068965517242,5.75,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,20.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.8333333333333333,2.5,5.833333333333333,5.833333333333333,5.833333333333333,4.666666666666667,4.166666666666667,5.166666666666667,1.8333333333333333,1.8333333333333333,1.8333333333333333
328,Tomas Soucek,West Ham,29,4,1.5517241379310345,11.25,0.0,0.0,4.0,2.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Lewis Cook,Bournemouth,29,20,1.5172413793103448,2.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.8333333333333333,2.1666666666666665,2.1666666666666665,2.1666666666666665,3.1666666666666665,1.8333333333333333,1.5,2.5,3.5,5.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,3.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
330,Danny Rose,Newcastle,29,17,1.4482758620689655,2.4705882352941178,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,6.0,6.0,8.0,4.0,0.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.6666666666666665,3.6666666666666665,4.333333333333333,4.0,4.0,4.333333333333333
331,Eric Dier,Spurs,29,14,1.4137931034482758,2.9285714285714284,2.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,2.6666666666666665,3.0,2.3333333333333335,2.0,2.0,2.0,3.1666666666666665,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0
332,Oriol Romeu Vidal,Southampton,29,22,1.4137931034482758,1.8636363636363635,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,4.666666666666667,4.333333333333333,1.3333333333333333,3.1666666666666665
333,DeAndre Yedlin,Newcastle,29,12,1.4137931034482758,3.4166666666666665,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333333,5.833333333333333,5.833333333333333,5.833333333333333,6.5,6.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
