,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29adj,Creativity GW28adj,Creativity GW27adj,Creativity GW26adj,Creativity GW25adj,Creativity GW24adj*,Creativity GW24adj,Creativity GW23adj,Creativity GW22adj,Creativity GW21adj,Creativity GW20adj,Creativity GW19adj,Creativity GW18adj,Creativity GW17adj,Creativity GW16adj,Creativity GW15adj,Creativity GW14adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj,Creativity GW29adj 6 - average,Creativity GW28adj 6 - average,Creativity GW27adj 6 - average,Creativity GW26adj 6 - average,Creativity GW25adj 6 - average,Creativity GW24adj* 6 - average,Creativity GW24adj 6 - average,Creativity GW23adj 6 - average,Creativity GW22adj 6 - average,Creativity GW21adj 6 - average,Creativity GW20adj 6 - average,Creativity GW19adj 6 - average,Creativity GW18adj 6 - average,Creativity GW17adj 6 - average,Creativity GW16adj 6 - average,Creativity GW15adj 6 - average,Creativity GW14adj 6 - average,Creativity GW13adj 6 - average,Creativity GW12adj 6 - average,Creativity GW11adj 6 - average,Creativity GW10adj 6 - average,Creativity GW9adj 6 - average,Creativity GW8adj 6 - average,Creativity GW7adj 6 - average,Creativity GW6adj 6 - average
373,Charlie Daniels,Bournemouth,29,2,0.6983409942477671,10.125944416592622,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.251888833185244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375314805530874,3.375314805530874
374,Kortney Hause,Aston Villa,28,11,0.6968203825001448,1.7737246100003683,0.0,,0.1915481517509727,0.2637678603322021,9.156789917695471,,1.9308835065699153,0.9023439409368633,0.47309584010251005,0.48924542834426543,1.0619859286134534,0.23220695754716975,1.1492889105058364,3.659814267605392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0742222295475705,2.1530715362313226,2.1530715362313226,2.202687748996871,2.3357240937104127,0.8482936003523629,0.8482936003523629,0.718027834341683,1.1776062221197712,1.0987569154360195,1.0172160107119752,0.8402183559430663,0.8015171963518714,0.6099690446008986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Joel Matip,Liverpool,29,8,0.6784027180913383,2.4592098530811013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.566615361077111,0.0,2.361170495229285,0.4231622492836676,3.210513586956521,0.7827926853508247,10.084361460370076,1.2450629863813227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611025601795185,0.2611025601795185,0.654630976051066,0.725158017598344,1.2602436154244308,1.3907090629829018,2.8103334128650626,3.0178439105952832,2.6243154947237355
376,Angel Gomes,Man Utd,29,2,0.6655185165099899,9.650018489394855,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.4217519654088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8782850133809097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0702919942348,3.0702919942348,3.0702919942348,3.0702919942348,3.0702919942348,3.0702919942348,3.0702919942348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14638083556348494,0.14638083556348494,0.14638083556348494,0.14638083556348494,0.14638083556348494,0.14638083556348494
377,Albian Ajeti,West Ham,29,8,0.6577226531914568,2.384244617819031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452165147265076,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7827926853508247,17.945947742474914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05753608578775127,0.05753608578775127,0.05753608578775127,0.05753608578775127,0.05753608578775127,0.05753608578775127,0.0,0.0,0.0,0.0,0.13046544755847078,0.13046544755847078,3.121456737970956,3.121456737970956,3.121456737970956,3.121456737970956,3.121456737970956,2.990991290412486,0.0,0.0,0.0,0.0,0.0
378,Japhet Tanganga,Spurs,29,6,0.6441168690325694,3.113231533657419,11.154795766249253,0.35129311370123684,2.821081661891117,0.0,2.0500819737775435,,0.0,1.8343393312414196,0.4677973550839404,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.7295420859365254,1.176132680101886,1.19555005366567,0.7253697766838173,0.7253697766838173,0.38368944772089336,0.38368944772089336,,,,,,,,,,,,,,,,,,
379,Yoshinori Muto,Newcastle,29,7,0.5994324049766535,2.4833628206175646,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.331034588872475,0.0,0.0,0.0,0.7827926853508247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36357367060561296,0.0,0.7796622584732339,0.9654417532849576,0.0,1.1610347877358487,0.0,0.0,0.0,0.0,2.2218390981454124,2.2218390981454124,2.2218390981454124,2.2218390981454124,2.2218390981454124,2.3523045457038836,2.3523045457038836,0.13046544755847078,0.13046544755847078,0.13046544755847078,0.13046544755847078,0.0,0.0,0.0,0.0,0.06059561176760216,0.06059561176760216,0.19053932151314115,0.35144628039396747,0.35144628039396747,0.5449520783499423,0.48435646658234005
380,Chris Mepham,Bournemouth,29,11,0.5923605183304624,1.5616777301439464,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.7026280107047277,10.727866853360485,0.62469495772204,0.09784908566885309,0.4231622492836676,0.0,1.2814991632577164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48476489414081725,1.4192875203075301,0.0,1.4167022971375711,0.0,0.0,0.0,0.11710466845078794,1.9050824773442023,2.009198303631209,2.009198303631209,2.025506484576018,2.096033526123296,2.096033526123296,2.192512051548794,0.4045342426553795,0.30041841636837285,0.284110235423564,0.21358319387628608,0.21358319387628608,0.0,0.0,0.0,0.0,0.0,0.08079414902346954,0.31734206907472456,0.31734206907472456,0.5534591185976531
381,Christoph Zimmermann,Norwich,29,15,0.5804936797512797,1.1222877808524743,0.0,0.0,0.0,0.15593245169464678,0.905529473244147,,0.2637678603322021,0.08103353909465018,0.24101774785801708,0.09153565451840831,0.2637678603322021,1.0262781503303333,0.5854885228353948,0.24238244707040862,12.160028050430817,0.3830963035019454,0.08924213681743429,0.3452165147265076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22087163087849934,0.2343772207276077,0.2745468453706105,0.28980278779034524,0.3077753558966045,0.32790013541096885,0.32790013541096885,0.3815202458281676,0.4084117304907941,2.394913447586261,2.4435068890835168,2.4144192684977224,2.3009089958970845,2.203327575424519,2.162930500912784,0.13625915917431455,0.07240977525732366,0.05753608578775127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Ibrahim Amadou,Norwich,29,11,0.5679635170640238,1.4973583631687901,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.24101774785801708,0.0,0.0,0.0,0.0,0.0,0.0,0.09577407587548635,14.278741890789487,0.0,0.0,0.0,0.0,0.16206707818930036,0.0,0.5492139271104499,0.8806417710196779,0.0,0.2634855040142729,0.0,0.0,0.0,0.0,0.0,0.040169624643002846,0.040169624643002846,0.040169624643002846,0.040169624643002846,0.040169624643002846,0.040169624643002846,0.040169624643002846,0.0,0.015962345979247724,2.3957526611108286,2.3957526611108286,2.3957526611108286,2.3957526611108286,2.3957526611108286,2.4068014948297978,0.027011179698216727,0.11854683421662504,0.26532046271990467,0.26532046271990467,0.3092347133889502,0.28222353369073344,0.28222353369073344,0.19068787917232513
383,Brandon Pierrick,Crystal Palace,29,1,0.5604995527000649,16.25448702830188,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16.25448702830188,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.7090811713836467,2.7090811713836467,2.7090811713836467,2.7090811713836467,2.7090811713836467,,,,,,,,,,,,,,,,,
384,Jamaal Lascelles,Newcastle,29,19,0.5511016463878228,0.8411551444866768,1.628159289883268,0.19569817133770617,0.4576782725920416,0.17848427363486857,0.0,,0.23014434315100507,0.4231622492836676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08782850133809096,0.2341954091341579,0.14105408309455583,0.0,0.36357367060561296,0.6015626272912422,0.0,11.006035987448517,0.0,0.0774023191823899,0.35696854726973715,0.4483607250998149,0.24752788499988151,0.21491152311026382,0.1386318110115902,0.10888443207244543,0.10888443207244543,0.10888443207244543,0.07052704154727793,0.0,0.0,0.0,0.0,0.0,0.0,0.014638083556348493,0.05367065174537481,0.07717966559446744,0.07717966559446744,0.1377752773620696,0.23803571524394332,0.22339763168759483,2.018704394739988,1.9951953808908953,2.0080957674212936,2.006994913531981
385,Paulo Gazzaniga,Spurs,29,18,0.5376981092918854,0.8662913983035933,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.593245169464678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59887419491078,2.59887419491078,2.59887419491078,2.59887419491078,2.59887419491078,2.59887419491078,0.0,0.0,0.0,0.0
386,Emil Krafth,Newcastle,29,11,0.5173644639474605,1.3639608594978503,0.0,0.0,0.0,0.0,0.0,,1.3808660589060304,1.1284326647564467,0.0,0.36357367060561296,0.0,0.0,0.0,0.0,0.0,0.5902926238073213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966771294928602,0.0,6.705095422869812,1.3516184545989407,0.7033809608858723,1.0836324685534586,0.0,0.23014434315100507,0.4182164539437461,0.4182164539437461,0.4788120657113483,0.4788120657113483,0.4788120657113483,0.4788120657113483,0.24866772256034328,0.06059561176760216,0.06059561176760216,0.09838210396788688,0.09838210396788688,0.09838210396788688,0.09838210396788688,0.09838210396788688,0.09838210396788688,0.0,0.0,0.28277952158214337,0.28277952158214337,1.4002954253937787,1.6255651678269354,1.7427953279745807,1.923400739400157,1.640621217818014
387,Juan Foyth,Spurs,29,4,0.5031622213683025,3.647926104920193,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3096092767295596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16702297137571,0.11507217157550254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05160154612159327,0.05160154612159327,0.05160154612159327,0.05160154612159327,0.05160154612159327,0.05160154612159327,0.05160154612159327,0.0,0.0,2.361170495229285,2.3803491904918688,2.3803491904918688,2.3803491904918688,2.3803491904918688,2.3803491904918688,0.019178695262583756,0.0,0.0,0.0,0.0,0.0
388,Florian Lejeune,Newcastle,29,6,0.49574913236461665,2.3961208064289807,0.0,0.0,0.0,0.0,0.0,,0.5753608578775127,0.0,0.11709770456707895,0.7271473412112259,11.622289329125756,0.6025443696450427,0.7322852361472665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09589347631291878,0.09589347631291878,0.11540976040743194,0.23660098394263626,2.1736492054635956,2.274073267071103,2.274073267071103,2.3002273301160616,2.3002273301160616,2.2807110460215485,2.1595198224863443,0.22247160096538487,0.12204753935787775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Tomas Soucek,West Ham,29,4,0.49455159597804355,3.585499070840816,0.2677264104523029,0.0,0.6237298067785871,1.4192875203075301,12.031252545824843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Ciaran Clark,Newcastle,29,14,0.48023586923850753,0.9947743005654799,0.0,0.0,0.0,0.2677264104523029,0.6192185534591192,,0.3452165147265076,0.7052704154727792,0.11709770456707895,0.0,0.0,0.0,0.0,0.0,0.0,0.2361170495229285,0.0,0.20525563006606667,0.08103353909465018,9.397649643175733,1.2880747502378687,0.4231622492836676,0.24101774785801708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20536024643965498,0.3229053156851182,0.3424215997796314,0.3424215997796314,0.29780053137091417,0.19459743912772762,0.19459743912772762,0.13706135333997635,0.01951628409451316,0.0,0.03935284158715475,0.03935284158715475,0.07356211326483253,0.0870677031139409,1.6533426436432297,1.8680217686828744,1.8991959686429976,1.9393655932860003,1.9051563216083223,1.8916507317592142,0.32537579122992555,0.11069666619028078,0.040169624643002846,0.0,0.0
391,Odion Ighalo,Man Utd,29,4,0.4635504195720138,3.3607405418971004,0.15769861336750335,13.003155388031788,0.0,0.28210816618911166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Jeremy Ngakia,West Ham,29,4,0.45036963408522035,3.2651798471178477,0.17848427363486857,0.09577407587548635,7.172892777953751,0.0,0.0,5.613568261007285,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.176786564745232,2.147039185806087,2.1310768398268394,0.9355947101678809,,,,,,,,,,,,,,,,,,,,,
393,John Egan,Sheffield Utd,28,27,0.43306439025516763,0.44910381211647016,0.23220695754716975,,1.4036461303462315,0.6482683127572014,0.27460696355522496,,0.15769861336750335,0.5354528209046058,0.2634855040142729,0.31186490338929357,0.47309584010251005,0.6758092272994703,0.20052087576374739,0.5473483468428444,0.1548046383647798,2.3873049749163875,0.35129311370123684,0.0,0.17584524022146808,0.0,0.0,0.17848427363486857,0.3861767013139831,0.4677973550839404,0.11507217157550254,0.6704185311284044,0.4231622492836676,0.8483385647464301,0.0,0.24310061728395058,0.5419799664129895,0.54719305749084,0.54719305749084,0.3652295196646837,0.33603410755556845,0.40290115151294265,0.40290115151294265,0.41003819524565,0.4120207829020231,0.3939073052937742,0.7398139838816232,0.7195135294814111,0.6068786582648327,0.6027660523411195,0.5115413278673121,0.4857405548065154,0.11760377125959558,0.12341770252838662,0.20138392837571004,0.1912550836013824,0.30299150545611647,0.3735185470033944,0.48516092885532136,0.4207981453029908,0.3833486890029926
394,Jonathan Kodjia,Aston Villa,28,6,0.42246391343654854,1.971498262703893,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.29354725700655926,0.5792650519709746,0.0,10.24782611867704,0.7083511485687856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04892454283442654,0.1454687181629223,0.1454687181629223,0.1454687181629223,1.8534397379424288,1.971498262703893,1.971498262703893,1.9225737198694668,1.8260295445409709,1.8260295445409709,0.11805852476146426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Alisson Ramses Becker,Liverpool,29,20,0.4155478411345122,0.6025443696450428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.050887392900854,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0084812321501424,2.0084812321501424,2.0084812321501424,2.0084812321501424,2.0084812321501424,2.0084812321501424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Kasper Schmeichel,Leicester,29,29,0.4155478411345122,0.4155478411345122,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.050887392900854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0084812321501424,2.0084812321501424,2.0084812321501424,2.0084812321501424,2.0084812321501424
397,Isaac Success Ajayi,Watford,29,5,0.4028480923507653,2.3365189356344387,0.0,0.0,0.0,0.0,0.3452165147265076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211912235352043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.125465928093643,0.0,0.0,0.0,0.05753608578775127,0.05753608578775127,0.05753608578775127,0.05753608578775127,0.05753608578775127,0.0,0.0,0.0,0.0,0.0,0.20198537255867385,0.20198537255867385,0.20198537255867385,0.20198537255867385,0.20198537255867385,0.20198537255867385,0.0,0.0,0.0,0.0,0.0,1.6875776546822738,1.6875776546822738,1.6875776546822738,1.6875776546822738
398,Mamadou Sakho,Crystal Palace,29,8,0.40165101077836607,1.455984914071577,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8514255110062892,0.3830963035019454,0.5269710080285458,0.0,0.0,0.0,0.0,0.29354725700655926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4683908182683158,9.056029871405606,0.06841854335535555,0.0,0.0,0.0,0.0,0.0,0.0,0.14190425183438152,0.20575363575137243,0.2935821370894634,0.2935821370894634,0.2935821370894634,0.2935821370894634,0.2935821370894634,0.15167788525508186,0.13675304417251752,0.04892454283442654,0.04892454283442654,0.04892454283442654,0.04892454283442654,0.04892454283442654,0.0,0.0,0.07806513637805264,1.5874034482789872,1.5988065388382129,1.5988065388382129,1.5988065388382129,1.5988065388382129
399,Jack Simpson,Bournemouth,29,4,0.39282620268328644,2.8479899694538267,0.15593245169464678,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5269710080285458,0.0,10.709056418092114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259887419491078,0.0,0.0,0.08782850133809096,0.08782850133809096,1.8726712376867767,1.8726712376867767,1.8726712376867767,1.8726712376867767,1.8726712376867767,1.7848427363486856,1.7848427363486856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Florin Andone,Brighton,29,3,0.34455295671615477,3.330678581589496,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873222276264591,9.22199264049955,0.4827208766424788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04788703793774318,1.584885811354335,1.665339290794748
401,Jose Reina,Aston Villa,28,6,0.34205027098387986,1.5962345979247727,0.0,,9.577407587548636,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.5962345979247727,,,,,,,,,,,,,,,,,,,,,,,,
402,Takumi Minamino,Liverpool,29,3,0.3413707202757139,3.2999169626652343,0.0,1.3516184545989407,0.0,0.0,0.0,0.0,8.548132433396763,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.22526974243315678,1.6499584813326171,1.4246887388994605,1.4246887388994605,,,,,,,,,,,,,,,,,,,,,
403,Aaron Ramsdale,Bournemouth,29,28,0.33025543405340124,0.34205027098387986,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.577407587548636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5962345979247727,1.5962345979247727,1.5962345979247727,1.5962345979247727,1.5962345979247727,1.5962345979247727
404,Jesus Vallejo Lazaro,Wolves,29,2,0.3201774387162416,4.642572861385503,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2450629863813227,0.0,0.0,0.0,8.040082736389683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20751049773022046,0.20751049773022046,0.20751049773022046,0.20751049773022046,1.5475242871285009,1.5475242871285009,1.3400137893982806,1.3400137893982806,1.3400137893982806
405,Ben Foster,Watford,29,29,0.3061594555063649,0.3061594555063649,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09577407587548635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.782850133809097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015962345979247724,0.015962345979247724,0.015962345979247724,0.015962345979247724,0.015962345979247724,0.015962345979247724,0.0,0.0,0.0,0.0,0.0,1.4638083556348496,1.4638083556348496,1.4638083556348496
406,Emile Smith Rowe,Arsenal,28,2,0.29392696323116707,4.114977485236339,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.602886863020101,3.6270681074525766,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671478105033502,1.3716591617454463,,,,,,,,,,,,,,,,
407,William Smallbone,Southampton,29,2,0.2932019591140268,4.251428407153389,0.0,6.587137600356823,1.9157192139499555,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.417142802384463,1.417142802384463,0.31928653565832593,0.0,0.0,,,,,,,,,,,,,,,,,,,,
408,Alex McCarthy,Southampton,29,19,0.28386503863452883,0.43326769054743874,8.232086120401336,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3720143534002227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Jack Wilshere,West Ham,29,6,0.27270323595163065,1.3180656404328814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035649544179523,0.5492139271104499,0.24310061728395058,0.9640709914320683,0.0,0.0,0.0,1.8046878818737266,3.31167088071757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17260825736325383,0.26414391188166214,0.3046606814289872,0.46533918000099866,0.46533918000099866,0.46533918000099866,0.2927309226377448,0.5019765817649576,1.0134049590038943
410,Ezequiel Schelotto,Brighton,29,7,0.26825170407015475,1.1113284882906411,0.0,0.0,1.2986437723761068,2.7032369091978814,1.1417705173951824,,0.0,0.0,0.0,0.0,0.0,1.3188393016610107,0.0,0.0,0.0,0.0,0.0,0.9695297882816345,0.0,0.23220695754716975,0.11507217157550254,0.0,0.0,0.0,,,,,,,0.857275199828195,0.857275199828195,0.857275199828195,0.640834571098844,0.1902950862325304,0.21980655027683513,0.21980655027683513,0.21980655027683513,0.21980655027683513,0.21980655027683513,0.21980655027683513,0.21980655027683513,0.16158829804693908,0.16158829804693908,0.20028945763813402,0.21946815290071778,0.21946815290071778,0.21946815290071778,0.057879854853778716,,,,,,
411,Jordon Ibe,Bournemouth,29,2,0.22944304277234243,3.326924120198965,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18075240029542,0.47309584010251005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0301254000492366,1.1089747067329883,1.1089747067329883,1.1089747067329883
412,Anthony Gordon,Everton,29,2,0.22897804076252715,3.3201815910566435,0.14105408309455583,0.0,0.0,0.0,0.0,,0.0,6.499309099018731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.02350901384909264,1.0832181831697885,1.0832181831697885,1.0832181831697885,1.0832181831697885,1.0832181831697885,1.0832181831697885,1.0832181831697885,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
413,Eric Garcia,Man City,28,6,0.22526771240543772,1.0512493245587093,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2.071299088359046,3.305638693320999,0.35129311370123684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792650519709746,,,,,,0.0,0.0,0.0,0.34521651472650766,0.8961562969466742,0.9547051492302137,0.9547051492302137,0.9547051492302137,0.9547051492302137,0.9547051492302137,0.6094886345037059,0.058548852283539475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09654417532849575,,,,,
414,Sander Berge,Sheffield Utd,28,4,0.21182739457023553,1.4827917619916486,0.23220695754716975,,2.807292260692463,1.701704320987654,1.1899635087393081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Phil Jagielka,Sheffield Utd,28,4,0.20228275266655005,1.4159792686658503,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.663917074663401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439861791105669,0.9439861791105669,0.9439861791105669,0.9439861791105669,0.9439861791105669,0.9439861791105669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Jean-Philippe Gbamin,Everton,29,2,0.20178934787693828,2.925945544215605,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.641250980584428,4.210640107846782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735418300974047,0.9753151814052017
