,Name,Team,Team games,Played,Creativity per fixture,Creativity per game,Creativity GW29,Creativity GW28,Creativity GW27,Creativity GW26,Creativity GW25,Creativity GW24*,Creativity GW24,Creativity GW23,Creativity GW22,Creativity GW21,Creativity GW20,Creativity GW19,Creativity GW18,Creativity GW17,Creativity GW16,Creativity GW15,Creativity GW14,Creativity GW13,Creativity GW12,Creativity GW11,Creativity GW10,Creativity GW9,Creativity GW8,Creativity GW7,Creativity GW6,Creativity GW5,Creativity GW4,Creativity GW3,Creativity GW2,Creativity GW1,Creativity GW29 6 - average,Creativity GW28 6 - average,Creativity GW27 6 - average,Creativity GW26 6 - average,Creativity GW25 6 - average,Creativity GW24* 6 - average,Creativity GW24 6 - average,Creativity GW23 6 - average,Creativity GW22 6 - average,Creativity GW21 6 - average,Creativity GW20 6 - average,Creativity GW19 6 - average,Creativity GW18 6 - average,Creativity GW17 6 - average,Creativity GW16 6 - average,Creativity GW15 6 - average,Creativity GW14 6 - average,Creativity GW13 6 - average,Creativity GW12 6 - average,Creativity GW11 6 - average,Creativity GW10 6 - average,Creativity GW9 6 - average,Creativity GW8 6 - average,Creativity GW7 6 - average,Creativity GW6 6 - average
37,Leandro Trossard,Brighton,29,23,16.86551724137931,21.26521739130435,40.3,12.3,0.0,3.3,39.1,,0.8,16.7,16.7,42.7,45.6,10.8,1.2,17.9,31.0,0.5,12.0,14.3,28.8,53.7,14.3,0.0,0.0,0.0,0.0,0.0,3.8,81.0,2.3,0.0,15.966666666666667,12.033333333333333,12.766666666666666,19.883333333333333,26.933333333333334,22.21666666666667,22.21666666666667,22.28333333333333,22.483333333333334,24.86666666666667,17.833333333333332,12.233333333333334,12.816666666666665,17.416666666666668,23.383333333333336,20.6,20.51666666666667,18.51666666666667,16.133333333333333,11.333333333333334,2.3833333333333333,0.6333333333333333,14.133333333333333,14.516666666666666,14.516666666666666
38,Cesar Azpilicueta,Chelsea,29,27,16.7,17.937037037037037,2.9,42.3,2.4,4.4,7.8,,23.6,15.6,13.9,3.3,13.8,5.3,3.1,55.8,33.1,34.6,0.0,13.3,0.0,8.0,13.2,5.3,2.2,12.1,54.9,12.5,31.6,22.0,30.5,16.8,13.899999999999999,16.016666666666666,11.283333333333333,11.433333333333332,13.0,12.583333333333334,12.583333333333334,9.166666666666666,15.866666666666665,19.066666666666666,24.28333333333333,21.983333333333334,23.316666666666666,22.8,14.833333333333334,11.516666666666667,6.633333333333333,7.0,6.8,15.949999999999998,16.7,19.766666666666666,22.55,27.266666666666666,28.05
39,Abdoulaye Doucoure,Watford,29,28,16.548275862068966,17.139285714285716,45.4,23.0,4.8,12.8,14.6,,15.8,18.6,38.4,24.4,4.9,0.0,2.5,33.5,2.6,4.7,12.8,25.0,2.8,29.2,13.3,11.7,7.5,5.3,1.0,39.8,3.7,46.5,12.2,23.1,19.4,14.933333333333332,17.5,20.766666666666666,19.450000000000003,17.01666666666667,17.01666666666667,14.800000000000002,17.283333333333335,11.316666666666665,8.033333333333333,9.350000000000001,13.516666666666667,13.566666666666668,12.85,14.633333333333333,15.799999999999999,14.916666666666666,11.633333333333333,11.333333333333334,13.1,11.5,17.3,18.083333333333332,21.05
40,Wilfried Zaha,Crystal Palace,29,29,15.741379310344827,15.741379310344827,14.1,1.4,14.3,21.3,37.3,,16.8,11.7,19.3,21.9,12.1,24.8,7.3,16.2,14.1,14.3,29.5,9.7,11.9,22.2,6.6,14.8,14.9,58.7,6.5,2.2,15.0,2.0,14.8,0.8,17.533333333333335,17.133333333333333,20.116666666666667,21.38333333333333,19.849999999999998,17.766666666666662,17.766666666666662,16.183333333333334,16.933333333333334,16.066666666666666,14.799999999999997,17.7,15.183333333333335,15.950000000000001,16.95,15.700000000000001,15.783333333333331,13.350000000000001,21.51666666666667,20.616666666666664,17.283333333333335,18.683333333333334,16.55,16.533333333333335,6.883333333333333
41,Ricardo Domingos Barbosa Pereira,Leicester,29,28,15.396551724137929,15.94642857142857,32.3,18.7,25.8,19.7,2.5,,35.1,28.3,1.8,9.8,0.0,1.6,0.7,9.5,28.6,15.9,29.7,5.1,16.8,2.2,7.4,67.7,3.3,18.4,12.3,2.9,13.7,3.3,7.2,26.2,22.349999999999998,21.683333333333337,18.866666666666664,16.2,12.916666666666666,12.766666666666666,12.766666666666666,7.033333333333335,3.9,8.366666666666667,9.383333333333335,14.333333333333334,14.916666666666664,17.599999999999998,16.383333333333333,12.850000000000001,21.483333333333334,17.083333333333332,19.299999999999997,18.55,18.666666666666668,19.71666666666667,8.983333333333333,9.633333333333333,10.933333333333332
42,Benjamin Chilwell,Leicester,29,23,15.306896551724138,19.3,0.0,30.0,1.7,18.5,16.1,,9.6,0.0,15.0,9.3,0.0,2.8,1.0,29.3,36.0,0.0,28.9,31.7,27.3,13.0,76.8,5.6,4.7,27.2,12.6,4.5,25.6,0.0,0.0,16.7,12.65,12.65,10.15,11.416666666666666,8.333333333333334,6.116666666666667,6.116666666666667,4.683333333333334,9.566666666666668,13.066666666666668,11.516666666666666,16.333333333333332,21.15,25.53333333333333,22.816666666666666,29.616666666666664,30.549999999999997,26.516666666666666,25.766666666666666,23.316666666666666,21.899999999999995,13.366666666666667,12.433333333333332,11.65,9.9
43,Ryan Bertrand,Southampton,29,24,15.275862068965516,18.458333333333332,33.8,28.7,16.4,42.3,22.5,,18.1,30.6,30.3,15.6,2.4,0.8,24.8,9.4,5.9,6.4,8.8,22.2,0.0,0.0,0.0,25.8,10.9,52.8,26.7,0.0,0.0,0.0,1.1,6.7,26.966666666666665,26.433333333333334,26.7,26.566666666666666,19.916666666666668,16.3,16.3,17.416666666666668,13.883333333333333,9.816666666666666,8.283333333333333,9.35,12.916666666666666,8.783333333333333,7.216666666666666,6.233333333333333,9.466666666666667,9.816666666666666,14.916666666666666,19.366666666666667,19.366666666666667,19.366666666666667,15.066666666666665,13.433333333333332,5.75
44,Rodrigo Hernandez,Man City,28,26,15.146428571428572,16.31153846153846,6.3,,47.6,16.8,16.2,,28.2,0.7,16.8,3.8,29.8,2.6,1.9,15.8,28.7,10.8,1.3,12.2,4.7,0.0,0.0,14.8,50.2,24.9,14.3,27.7,18.7,2.0,24.2,3.1,19.3,21.05,21.05,13.75,15.916666666666666,13.649999999999999,13.649999999999999,9.266666666666667,11.783333333333333,13.766666666666667,14.933333333333332,10.183333333333332,11.783333333333333,12.25,9.616666666666667,4.833333333333333,5.5,13.65,15.766666666666666,17.366666666666667,21.983333333333334,25.099999999999998,22.966666666666665,18.633333333333336,15.0
45,Richarlison de Andrade,Everton,29,27,15.113793103448279,16.233333333333334,11.8,13.3,53.3,16.4,21.8,,0.0,0.0,15.6,2.0,35.5,14.1,22.3,13.5,4.5,11.8,33.3,1.8,12.8,4.2,23.8,18.3,11.4,1.6,17.3,40.9,13.3,3.0,0.4,20.3,19.433333333333334,17.466666666666665,17.849999999999998,9.3,12.483333333333334,11.200000000000001,11.200000000000001,14.916666666666666,17.166666666666668,15.316666666666668,16.95,16.583333333333332,14.533333333333331,12.949999999999998,11.399999999999999,14.616666666666665,15.699999999999998,12.050000000000002,12.016666666666666,12.766666666666666,18.883333333333336,17.133333333333333,14.583333333333334,12.75,15.866666666666667
46,Harvey Barnes,Leicester,29,27,15.100000000000001,16.21851851851852,19.0,49.8,0.8,4.0,17.9,,45.2,35.7,1.7,0.0,11.3,11.4,13.2,5.5,1.3,6.2,5.4,28.3,19.0,1.3,50.3,38.4,0.8,23.9,23.3,1.3,15.7,5.1,0.0,2.1,22.78333333333333,25.566666666666666,17.55,17.416666666666668,18.633333333333336,17.55,17.55,12.216666666666667,7.183333333333333,7.116666666666667,8.15,7.166666666666667,9.983333333333334,10.950000000000001,10.25,18.416666666666668,23.78333333333333,23.016666666666666,22.28333333333333,23.0,23.0,17.23333333333333,11.683333333333332,11.549999999999999,7.916666666666667
47,Luka Milivojevic,Crystal Palace,29,23,15.093103448275862,19.030434782608694,1.4,0.0,0.0,0.9,27.3,,0.0,0.0,0.0,3.9,35.3,18.3,26.7,15.8,11.7,17.9,7.3,11.7,15.5,15.1,3.4,1.6,0.0,22.2,20.1,32.8,101.3,10.9,21.8,14.8,4.933333333333334,4.7,4.7,5.3500000000000005,11.083333333333334,9.583333333333334,9.583333333333334,14.033333333333333,16.666666666666668,18.616666666666667,20.95,16.283333333333335,15.183333333333332,13.316666666666665,13.199999999999998,11.816666666666668,9.1,7.883333333333333,9.633333333333333,10.4,13.35,29.666666666666668,31.216666666666665,34.85,33.61666666666667
48,Anwar El Ghazi,Aston Villa,28,25,15.05714285714286,16.864000000000004,0.4,,5.6,14.6,24.7,,42.8,6.8,3.8,0.0,5.1,5.2,28.9,30.8,31.3,0.0,14.0,24.5,31.1,26.2,0.3,3.3,36.0,2.0,30.1,37.2,0.0,0.5,11.1,5.3,15.816666666666665,16.38333333333333,16.38333333333333,15.449999999999998,13.866666666666665,10.616666666666665,10.616666666666665,8.299999999999999,12.299999999999999,16.883333333333333,16.883333333333333,18.366666666666667,21.583333333333332,21.95,21.183333333333334,16.016666666666666,16.566666666666666,20.23333333333333,16.48333333333333,16.316666666666666,18.150000000000002,18.1,17.633333333333333,13.483333333333334,14.033333333333333
49,Todd Cantwell,Norwich,29,29,14.993103448275864,14.993103448275864,2.3,23.5,13.9,22.9,23.1,,21.7,22.3,8.4,14.6,0.5,5.8,4.9,3.2,12.7,15.1,21.8,11.9,14.2,1.3,11.3,13.8,37.3,2.5,15.5,12.8,3.1,2.2,58.3,33.9,17.900000000000002,21.233333333333334,18.716666666666665,18.833333333333332,15.1,12.216666666666667,12.216666666666667,9.416666666666666,6.233333333333334,6.949999999999999,7.033333333333332,10.583333333333334,11.600000000000001,13.15,12.83333333333333,12.6,12.383333333333333,14.966666666666667,13.4,13.616666666666667,15.533333333333333,14.166666666666664,12.233333333333333,15.733333333333334,20.96666666666667
50,Pierre-Emile Højbjerg,Southampton,29,28,14.931034482758625,15.464285714285719,27.5,22.8,3.8,5.4,3.0,,14.0,2.8,1.8,15.4,22.9,11.3,12.1,32.4,4.4,37.3,18.7,22.6,0.0,1.3,33.8,31.8,30.2,8.0,6.8,39.3,14.5,2.8,5.2,1.1,12.75,8.633333333333333,5.133333333333334,7.066666666666666,9.983333333333333,11.366666666666667,11.366666666666667,11.049999999999999,15.983333333333333,16.416666666666668,20.066666666666666,19.366666666666667,21.25,19.233333333333334,14.049999999999999,18.95,18.03333333333333,19.95,17.516666666666666,18.65,24.98333333333333,21.766666666666666,16.933333333333334,12.766666666666666,11.616666666666665
51,Heung-Min Son,Spurs,29,21,14.86206896551724,20.523809523809522,0.0,0.0,0.0,27.1,2.3,,3.7,45.6,2.7,0.0,0.0,0.0,1.3,3.3,53.2,5.4,51.2,37.0,29.5,12.8,2.5,4.7,2.4,34.8,36.2,15.4,24.7,35.2,0.0,0.0,5.516666666666667,13.116666666666667,13.566666666666668,13.566666666666668,9.05,8.666666666666668,8.666666666666668,8.266666666666667,1.2166666666666666,9.633333333333335,10.533333333333333,19.066666666666666,25.233333333333334,29.933333333333334,31.51666666666667,23.066666666666666,22.95,14.816666666666668,14.449999999999998,15.566666666666668,16.0,19.7,24.783333333333335,24.383333333333336,18.583333333333332
52,Manuel Lanzini,West Ham,29,19,14.579310344827588,22.252631578947373,0.0,0.0,0.0,0.0,0.1,18.8,2.3,5.9,4.2,12.0,32.9,40.8,,0.0,0.0,0.0,0.0,0.0,11.1,27.0,15.2,9.3,7.3,22.0,0.0,16.8,59.4,82.1,48.8,6.8,3.1500000000000004,3.5333333333333337,4.516666666666667,5.216666666666667,7.216666666666666,12.683333333333332,16.349999999999998,15.966666666666667,14.983333333333333,14.283333333333331,12.283333333333331,6.8,1.8499999999999999,1.8499999999999999,6.3500000000000005,8.883333333333333,10.433333333333332,11.649999999999999,15.316666666666665,13.466666666666667,11.766666666666666,19.133333333333336,31.266666666666666,38.18333333333333,35.650000000000006
53,Serge Aurier,Spurs,29,24,14.475862068965515,17.491666666666664,10.6,24.6,1.5,12.6,1.4,,45.5,32.9,40.3,17.6,3.2,12.8,17.6,1.4,2.6,6.7,28.5,26.3,28.0,11.7,14.1,23.9,0.0,1.0,26.2,28.8,0.0,0.0,0.0,0.0,16.033333333333335,19.75,22.366666666666664,25.049999999999997,23.48333333333333,25.383333333333336,25.383333333333336,20.73333333333333,15.483333333333334,9.200000000000001,7.383333333333334,11.6,13.85,15.583333333333334,17.3,19.216666666666665,22.083333333333332,17.333333333333332,13.116666666666667,12.816666666666665,15.666666666666666,13.316666666666665,9.333333333333334,9.333333333333334,9.166666666666666
54,Andreas Pereira,Man Utd,29,23,14.43793103448276,18.20434782608696,0.0,0.0,0.0,0.8,6.3,,13.8,12.2,38.5,12.8,47.7,27.1,0.0,0.0,14.5,0.4,34.1,3.3,36.1,11.7,45.5,31.9,5.0,22.3,17.8,13.3,3.2,0.0,0.3,20.1,3.483333333333333,5.516666666666666,11.933333333333332,14.066666666666665,21.883333333333336,25.349999999999998,25.349999999999998,23.05,21.016666666666666,17.016666666666666,14.950000000000003,12.683333333333332,8.716666666666667,14.733333333333334,16.683333333333334,21.850000000000005,27.099999999999998,22.25,25.416666666666668,22.366666666666664,22.633333333333336,15.583333333333334,10.266666666666667,9.483333333333334,9.116666666666667
55,Jonjo Shelvey,Newcastle,29,17,14.110344827586207,24.070588235294117,43.3,11.3,0.0,0.0,0.0,,0.0,35.4,0.0,37.8,29.5,0.0,15.7,0.0,46.6,21.0,11.0,16.8,39.8,5.7,0.0,0.0,0.0,0.0,48.4,1.6,0.0,0.0,40.5,4.8,9.1,7.783333333333334,5.8999999999999995,12.199999999999998,17.116666666666664,17.116666666666664,17.116666666666664,19.73333333333333,13.833333333333334,21.599999999999998,18.8,15.716666666666667,18.516666666666666,22.53333333333333,23.48333333333333,15.716666666666667,12.216666666666667,10.383333333333333,7.583333333333333,9.016666666666667,8.333333333333334,8.333333333333334,8.333333333333334,15.083333333333334,15.883333333333333
56,Diego Rico,Bournemouth,29,21,13.889655172413793,19.18095238095238,0.0,0.0,0.0,17.9,4.9,,1.1,19.0,0.0,0.9,11.8,0.0,6.6,29.0,1.0,27.3,31.3,15.6,1.8,9.9,16.5,39.3,19.2,86.3,15.0,31.8,0.0,0.0,0.0,16.6,3.983333333333333,7.1499999999999995,7.1499999999999995,7.3,6.283333333333334,5.466666666666666,5.466666666666666,6.383333333333333,8.049999999999999,8.216666666666667,12.616666666666667,15.866666666666667,18.466666666666665,17.666666666666664,14.483333333333334,17.066666666666666,19.066666666666666,17.05,28.833333333333332,31.03333333333333,34.68333333333334,31.933333333333337,25.383333333333336,22.183333333333334,10.566666666666666
57,Jordan Henderson,Liverpool,29,25,13.87586206896552,16.096,0.0,0.0,0.0,14.7,21.7,27.1,25.2,15.8,20.1,53.9,14.0,8.5,,12.7,30.9,16.7,3.0,18.2,16.2,32.5,17.7,7.6,1.6,8.7,2.6,0.0,16.8,6.7,3.3,6.2,10.583333333333334,14.783333333333333,17.416666666666668,20.766666666666666,27.3,26.016666666666666,22.916666666666668,20.833333333333336,23.349999999999998,22.78333333333333,14.299999999999999,15.0,16.283333333333335,16.283333333333335,19.583333333333332,17.383333333333333,15.866666666666667,15.633333333333333,14.049999999999999,11.783333333333333,6.366666666666666,6.216666666666666,6.066666666666666,6.3500000000000005,5.933333333333334
58,Daniel James,Man Utd,29,27,13.85862068965517,14.885185185185183,1.6,0.0,17.9,11.3,11.8,,5.9,2.8,1.7,1.8,16.5,0.0,11.3,40.8,42.6,6.3,27.6,17.7,23.0,37.5,28.4,26.2,3.7,3.4,16.5,1.4,33.0,4.3,6.4,0.5,8.083333333333334,8.283333333333333,8.566666666666666,5.883333333333333,6.75,4.783333333333333,4.783333333333333,5.683333333333334,12.016666666666666,18.833333333333332,19.583333333333332,21.433333333333334,24.38333333333333,26.333333333333332,25.78333333333333,23.416666666666668,26.73333333333333,22.749999999999996,20.36666666666667,19.283333333333335,13.266666666666666,14.033333333333331,10.383333333333333,10.833333333333334,10.35
59,Felipe Anderson Pereira Gomes,West Ham,29,22,13.83448275862069,18.236363636363635,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,29.4,2.9,38.9,3.4,,0.0,15.1,38.7,6.6,1.1,9.6,53.8,8.3,4.3,16.4,27.8,27.0,33.9,37.3,40.3,0.0,1.6,0.7999999999999999,0.7999999999999999,0.7999999999999999,4.8999999999999995,5.383333333333333,11.866666666666665,12.433333333333332,12.433333333333332,14.949999999999998,16.5,17.116666666666664,10.816666666666668,11.850000000000001,11.850000000000001,20.816666666666666,19.683333333333334,13.949999999999998,15.583333333333334,20.033333333333335,22.933333333333326,19.616666666666664,24.45,30.45,27.716666666666665,23.349999999999998
60,Matt Targett,Aston Villa,28,20,13.817857142857145,19.345000000000002,10.8,,3.3,26.8,21.9,,27.7,17.2,0.0,0.0,4.6,16.4,27.9,15.4,43.8,6.3,21.7,13.3,1.0,14.6,19.0,44.7,33.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,17.95,16.150000000000002,16.150000000000002,15.600000000000001,11.899999999999999,10.983333333333334,10.983333333333334,11.016666666666666,10.716666666666667,18.016666666666666,19.066666666666666,21.916666666666668,21.400000000000002,16.916666666666668,16.78333333333333,12.65,19.05,20.98333333333333,21.633333333333336,21.46666666666667,19.033333333333335,15.866666666666667,8.416666666666666,2.8666666666666667,0.0
61,Pierre-Emerick Aubameyang,Arsenal,28,26,13.685714285714285,14.738461538461538,35.9,,4.0,8.2,31.0,,0.0,0.0,2.2,18.9,12.8,7.7,3.8,0.3,26.1,21.3,22.3,11.1,30.3,10.6,12.4,4.7,12.8,25.7,1.6,2.2,26.6,25.3,18.9,6.5,13.183333333333332,7.566666666666667,7.566666666666667,10.05,10.816666666666668,6.933333333333334,6.933333333333334,7.566666666666666,7.616666666666666,11.6,12.0,13.583333333333334,14.149999999999999,18.566666666666666,20.28333333333333,18.0,15.233333333333334,13.65,16.083333333333332,11.299999999999999,9.9,12.266666666666667,15.700000000000001,16.71666666666667,13.516666666666666
62,Mateo Kovacic,Chelsea,29,25,13.510344827586207,15.672,0.0,21.8,18.8,25.2,1.6,,16.3,0.0,0.0,11.3,4.8,0.0,15.3,5.8,32.4,45.8,18.5,22.8,16.6,24.4,16.3,3.0,0.6,21.2,4.3,4.3,4.8,26.5,0.4,29.0,13.949999999999998,13.949999999999998,10.316666666666668,9.066666666666668,5.666666666666667,5.3999999999999995,5.3999999999999995,5.233333333333333,6.2,11.6,17.349999999999998,19.633333333333333,23.433333333333334,23.650000000000002,26.75,24.066666666666666,16.933333333333334,13.950000000000001,13.683333333333332,11.633333333333333,8.283333333333333,6.366666666666666,10.283333333333333,10.25,11.549999999999999
63,Jorge Luiz Frello Filho,Chelsea,29,26,13.45862068965517,15.01153846153846,0.0,21.9,27.2,13.8,1.3,,29.9,23.4,2.3,1.8,3.7,22.4,14.5,14.0,0.0,0.0,2.6,3.2,0.0,36.3,3.9,20.2,3.6,42.4,17.8,38.8,22.4,13.6,5.0,4.3,15.683333333333332,19.583333333333332,16.316666666666666,12.083333333333334,10.399999999999999,13.916666666666666,13.916666666666666,11.35,9.783333333333333,9.4,9.1,8.916666666666666,5.716666666666668,3.3000000000000003,7.016666666666666,7.666666666666665,11.033333333333331,11.199999999999998,17.73333333333333,20.7,21.116666666666664,24.2,23.099999999999998,23.333333333333332,16.98333333333333
64,John McGinn,Aston Villa,28,18,13.403571428571428,20.85,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.1,38.7,21.5,32.9,32.0,14.8,17.2,17.9,2.1,37.8,18.2,23.8,12.0,14.1,30.6,16.8,30.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,6.633333333333334,10.216666666666667,15.700000000000001,21.033333333333335,23.5,26.183333333333334,22.71666666666667,19.483333333333334,20.3,18.0,19.5,18.633333333333333,17.999999999999996,22.75,19.249999999999996,21.28333333333333,19.55
65,Patrick van Aanholt,Crystal Palace,29,22,13.344827586206899,17.590909090909093,16.1,29.6,83.0,6.1,11.2,,0.0,0.0,0.0,0.0,0.0,17.4,66.3,0.0,0.0,0.8,1.8,15.9,12.2,1.8,26.8,17.1,24.3,18.7,3.2,1.3,17.4,1.1,14.4,0.5,24.33333333333333,21.649999999999995,16.716666666666665,2.883333333333333,1.8666666666666665,2.9,2.9,13.949999999999998,13.949999999999998,13.949999999999998,14.08333333333333,14.383333333333331,14.133333333333333,5.116666666666666,5.416666666666667,9.883333333333333,12.6,16.35,16.816666666666666,15.316666666666668,15.233333333333334,13.666666666666666,11.0,9.35,6.316666666666666
66,Nathan Redmond,Southampton,29,23,13.100000000000001,16.51739130434783,0.0,0.0,0.0,0.0,15.7,,40.0,30.3,33.5,27.0,12.7,1.0,28.6,1.8,3.4,13.7,3.4,23.3,3.4,23.5,2.6,5.0,2.3,18.8,40.4,0.0,0.0,23.5,22.9,3.1,9.283333333333333,14.333333333333334,19.916666666666668,24.416666666666668,26.53333333333333,24.083333333333332,24.083333333333332,22.183333333333334,17.433333333333334,12.41666666666667,10.199999999999998,8.65,12.366666666666667,8.166666666666666,11.783333333333331,11.649999999999999,10.2,10.016666666666667,9.266666666666666,15.433333333333332,11.516666666666666,11.083333333333334,14.166666666666666,17.599999999999998,14.983333333333333
67,Davy Propper,Brighton,29,26,13.086206896551724,14.596153846153847,3.8,43.6,10.8,17.3,31.8,,25.0,4.4,11.3,3.2,12.7,0.0,13.0,15.7,5.3,3.2,4.8,4.3,2.6,29.0,16.9,29.6,0.0,0.0,44.8,12.9,1.4,2.7,13.1,16.3,22.05,22.150000000000002,16.76666666666667,15.5,14.733333333333334,9.433333333333335,9.433333333333335,7.433333333333334,9.316666666666668,8.316666666666665,8.316666666666666,7.0,7.716666666666666,5.983333333333333,8.200000000000001,10.133333333333333,14.533333333333333,13.733333333333334,13.016666666666666,20.05,17.366666666666667,14.783333333333337,10.299999999999999,12.483333333333333,15.199999999999998
68,Marcus Rashford,Man Utd,29,22,13.082758620689656,17.245454545454546,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.4,3.8,9.3,8.4,39.0,16.3,11.9,3.9,17.1,20.1,28.0,24.9,29.3,12.0,24.2,23.1,12.5,16.0,21.8,18.3,25.2,4.9,0.0,0.0,1.5666666666666667,2.1999999999999997,3.75,5.1499999999999995,5.1499999999999995,11.65,14.366666666666667,14.783333333333333,14.800000000000002,16.100000000000005,18.05,16.21666666666667,17.650000000000002,20.55,21.899999999999995,23.083333333333332,23.583333333333332,21.0,19.516666666666666,18.26666666666667,19.316666666666666,19.483333333333334,16.45
69,N'Golo Kante,Chelsea,29,18,12.734482758620688,20.516666666666666,0.0,0.0,0.0,0.1,12.3,,13.7,16.3,0.0,48.3,3.8,23.1,18.1,16.8,43.9,57.3,23.8,30.2,36.5,0.0,0.0,0.0,2.3,0.0,3.5,0.0,0.0,0.0,18.4,0.9,4.3500000000000005,7.066666666666667,7.066666666666667,15.116666666666667,15.733333333333333,17.53333333333333,17.53333333333333,18.266666666666666,18.349999999999998,25.66666666666666,27.166666666666668,30.5,31.683333333333337,34.75,31.95,24.633333333333336,15.083333333333334,11.5,6.466666666666666,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,3.65,3.7999999999999994
70,Diogo Jota,Wolves,29,25,12.396551724137932,14.380000000000003,14.8,15.5,23.3,1.4,33.0,,0.3,0.0,0.0,11.8,0.9,14.5,5.7,25.7,5.8,18.5,10.0,41.6,8.0,48.3,5.5,11.2,0.0,0.0,18.0,4.8,0.8,14.5,13.3,12.3,14.716666666666667,12.249999999999998,9.666666666666666,7.75,7.666666666666665,4.583333333333333,4.583333333333333,5.483333333333334,9.766666666666667,10.733333333333334,11.85,13.366666666666665,17.88333333333333,18.266666666666666,22.03333333333333,21.98333333333333,20.76666666666667,19.1,12.166666666666666,13.833333333333334,6.583333333333333,5.8,6.3500000000000005,8.566666666666668,10.616666666666667
71,Lucas Rodrigues Moura da Silva,Spurs,29,27,12.386206896551728,13.303703703703707,21.3,3.8,4.8,40.8,11.0,,26.8,23.4,31.9,2.7,14.3,7.8,1.1,47.3,15.5,15.2,0.1,14.3,0.6,3.1,0.3,14.6,11.4,0.0,1.7,0.1,0.0,5.8,0.1,39.4,18.083333333333332,18.433333333333334,23.116666666666664,22.766666666666666,18.349999999999998,17.816666666666666,17.816666666666666,13.533333333333331,17.516666666666666,14.783333333333333,16.866666666666667,14.499999999999998,15.58333333333333,15.499999999999998,8.133333333333335,5.6000000000000005,5.5,7.383333333333333,5.0,5.183333333333333,4.683333333333334,4.633333333333334,3.1666666666666665,1.2833333333333332,7.849999999999999
72,John Lundstram,Sheffield Utd,28,27,12.328571428571431,12.785185185185187,28.6,,1.2,0.6,12.5,,0.1,1.5,11.7,5.1,0.0,5.6,4.3,31.1,23.3,16.2,7.8,7.3,15.8,15.9,12.8,13.4,27.5,16.3,15.4,14.0,2.4,9.1,18.5,27.2,7.416666666666668,4.6000000000000005,4.6000000000000005,5.25,5.1499999999999995,4.0,4.0,4.7,9.633333333333333,11.566666666666668,13.416666666666666,14.716666666666667,15.0,16.916666666666668,14.383333333333333,12.633333333333333,12.166666666666666,15.450000000000001,16.95,16.883333333333333,16.566666666666666,14.833333333333336,14.116666666666665,12.616666666666667,14.433333333333332
