,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,yellow_cards,id,gameweek,fixture,team,teamAgainst,side
221,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,473,1,5,20,9,away
222,0,0,23,1,1.3,0,0,1.6,False,13.8,90,0,0,0,0,0,1.0,6,0,475,1,7,4,18,away
223,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,477,1,4,8,7,away
224,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,478,1,4,8,7,away
225,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,481,1,9,12,6,home
226,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,484,1,1,14,10,away
227,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,485,1,3,16,5,away
228,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,486,1,3,16,5,away
229,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,493,1,7,4,18,away
230,0,0,6,0,11.2,1,0,1.9,False,5.4,36,0,0,0,0,0,2.0,1,0,498,1,10,13,1,home
231,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,503,1,4,7,8,home
232,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,506,1,9,6,12,away
233,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,511,1,4,8,7,away
234,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,515,1,10,1,13,away
235,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,518,1,8,11,19,away
236,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,519,1,10,13,1,home
237,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,529,1,9,6,12,away
238,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,15,1,10,1,13,away
239,0,0,0,1,19.4,0,0,4.2,False,0.2,83,0,0,0,0,0,22.0,2,1,16,1,10,1,13,away
240,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,17,1,4,8,7,away
241,0,0,11,1,24.2,0,0,4.5,False,15.8,90,0,0,0,0,0,5.0,2,1,18,1,10,1,13,away
242,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,19,1,10,1,13,away
243,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,20,1,10,1,13,away
244,0,0,15,1,14.4,0,0,3.6,False,21.2,90,0,0,0,0,0,0.0,3,0,21,1,10,1,13,away
245,0,0,12,0,10.8,1,0,2.7,False,16.4,81,0,0,0,0,0,0.0,2,0,28,1,6,2,17,away
246,0,0,22,0,22.1,3,0,4.9,False,27.0,90,0,0,0,0,0,0.0,2,0,29,1,6,2,17,away
247,0,0,0,0,5.3,3,0,1.5,False,1.4,90,0,0,0,0,0,8.0,2,0,30,1,6,2,17,away
248,0,0,23,0,13.4,3,1,8.7,False,49.6,90,0,0,0,0,0,24.0,7,0,31,1,6,2,17,away
249,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,32,1,6,2,17,away
250,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,33,1,6,2,17,away
251,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,34,1,6,2,17,away
252,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,35,1,6,2,17,away
253,0,0,1,0,0.8,3,0,0.4,False,3.6,31,0,0,0,0,0,0.0,1,0,36,1,6,2,17,away
254,1,0,16,1,10.9,0,0,2.1,False,6.2,90,0,0,0,0,0,4.0,6,0,49,1,7,4,18,away
255,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,50,1,7,4,18,away
256,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,51,1,7,4,18,away
257,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,52,1,7,4,18,away
258,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,53,1,7,4,18,away
259,1,0,26,1,16.3,0,0,4.9,False,31.6,90,0,0,0,0,0,1.0,6,0,54,1,7,4,18,away
260,0,0,15,1,1.7,0,0,1.6,False,13.8,90,0,0,0,0,0,0.0,3,0,55,1,7,4,18,away
261,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,56,1,7,4,18,away
262,0,0,11,1,11.3,0,0,2.6,False,14.8,90,0,0,0,0,0,0.0,3,0,57,1,7,4,18,away
263,0,0,0,0,24.7,1,0,3.1,False,1.6,90,0,0,0,0,0,5.0,1,1,75,1,2,3,15,home
264,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,76,1,2,3,15,home
265,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,77,1,2,3,15,home
266,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,78,1,2,3,15,home
267,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,79,1,2,3,15,home
268,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,80,1,2,3,15,home
269,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,81,1,2,3,15,home
270,0,0,13,0,3.3,1,0,2.4,False,12.0,90,0,0,0,0,0,9.0,2,0,82,1,2,3,15,home
271,0,1,28,1,33.1,0,1,9.9,False,44.2,90,0,0,0,0,0,22.0,9,0,96,1,3,5,16,home
272,0,0,15,1,5.3,0,0,2.1,False,15.8,83,0,0,0,0,0,0.0,3,0,97,1,3,5,16,home
273,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,98,1,3,5,16,home
274,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,99,1,3,5,16,home
275,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,100,1,3,5,16,home
276,0,0,7,1,11.5,0,0,1.8,False,6.4,90,0,0,0,0,0,0.0,3,0,101,1,3,5,16,home
277,0,0,10,1,2.1,0,0,1.0,False,8.2,90,0,0,0,0,0,0.0,3,0,102,1,3,5,16,home
278,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,113,1,9,6,12,away
279,0,0,18,0,55.3,4,0,9.9,False,20.8,90,0,0,0,0,0,23.0,2,0,114,1,9,6,12,away
280,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,115,1,9,6,12,away
281,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,116,1,9,6,12,away
282,0,0,1,0,14.4,1,0,4.0,False,8.0,57,0,0,0,0,0,18.0,1,0,117,1,9,6,12,away
283,0,0,10,0,4.3,3,0,1.9,False,6.2,72,0,0,0,0,0,8.0,1,1,118,1,9,6,12,away
284,0,0,-1,0,0.9,1,0,0.8,False,7.2,17,0,0,0,0,0,0.0,0,1,119,1,9,6,12,away
285,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,120,1,3,5,16,home
286,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,121,1,9,6,12,away
287,0,0,1,0,0.8,0,0,3.7,False,4.4,25,0,0,0,0,0,32.0,1,0,133,1,4,7,8,home
288,0,0,-2,1,14.8,0,0,1.6,False,1.6,90,0,0,0,0,0,0.0,2,1,134,1,4,7,8,home
289,0,0,14,1,11.7,0,0,2.2,False,10.0,90,0,0,0,0,0,0.0,3,0,135,1,4,7,8,home
290,0,0,5,1,1.0,0,0,6.8,False,12.0,90,0,0,0,0,0,55.0,2,1,136,1,4,7,8,home
291,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,137,1,4,7,8,home
292,0,0,15,1,11.6,0,0,3.4,False,22.2,90,0,0,0,0,0,0.0,3,0,138,1,4,7,8,home
293,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,139,1,4,7,8,home
294,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,140,1,4,7,8,home
295,0,0,7,1,20.3,0,0,6.5,False,12.2,90,0,0,0,0,0,32.0,3,0,150,1,4,8,7,away
296,0,0,3,1,13.1,0,0,5.5,False,4.8,78,0,0,0,0,0,37.0,3,0,151,1,4,8,7,away
297,0,0,4,1,18.5,0,0,3.5,False,6.8,90,0,0,0,0,0,10.0,2,1,152,1,4,8,7,away
298,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,153,1,4,8,7,away
299,0,0,2,0,0.1,0,0,0.4,False,3.4,11,0,0,0,0,0,0.0,1,0,154,1,4,8,7,away
300,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,155,1,4,8,7,away
301,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,156,1,4,8,7,away
302,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,157,1,4,7,8,home
303,0,0,1,1,13.1,0,0,2.5,False,11.4,75,0,0,0,1,0,0.0,0,0,158,1,4,8,7,away
304,0,0,9,1,49.2,0,0,6.8,False,5.6,90,0,0,0,0,0,13.0,3,0,171,1,5,9,20,home
305,0,0,3,0,2.1,0,0,1.9,False,5.4,29,0,0,0,0,0,11.0,1,0,172,1,5,9,20,home
306,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,173,1,5,9,20,home
307,0,0,2,0,15.1,0,0,2.8,False,2.2,14,0,0,0,0,0,11.0,1,0,174,1,5,9,20,home
308,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,175,1,5,9,20,home
309,0,0,15,1,13.8,0,0,3.7,False,20.2,90,0,0,0,0,0,3.0,3,0,176,1,5,9,20,home
310,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,177,1,5,9,20,home
311,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,178,1,5,9,20,home
312,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,179,1,5,9,20,home
313,0,0,15,1,12.4,0,0,3.1,False,10.6,60,0,0,0,0,0,8.0,3,0,180,1,5,9,20,home
314,1,2,40,0,39.7,1,1,13.4,True,54.8,90,0,0,0,0,0,39.0,12,0,191,1,1,10,14,home
315,0,0,3,0,1.3,0,0,0.9,False,1.2,16,0,0,0,0,0,6.0,1,0,192,1,1,10,14,home
316,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,193,1,1,10,14,home
317,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,194,1,1,10,14,home
318,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,195,1,1,10,14,home
319,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,196,1,1,10,14,home
320,0,0,18,0,11.8,1,0,4.4,False,25.6,90,0,0,0,0,0,7.0,2,0,197,1,1,10,14,home
321,0,0,12,0,6.2,1,0,5.9,False,12.2,90,0,0,0,0,0,41.0,2,0,198,1,1,10,14,home
322,0,0,11,0,5.2,1,0,1.1,False,3.8,90,0,0,0,0,0,2.0,2,0,199,1,1,10,14,home
323,0,0,3,0,0.3,0,0,0.1,False,0.2,4,0,0,0,0,0,0.0,1,0,200,1,1,10,14,home
324,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,201,1,1,10,14,home
325,0,3,55,1,12.7,0,3,19.0,True,103.6,90,0,0,0,0,0,74.0,20,1,214,1,8,11,19,away
326,1,1,37,1,37.4,0,0,10.2,False,37.8,78,0,0,0,0,0,27.0,7,0,215,1,8,11,19,away
327,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,216,1,8,11,19,away
328,3,2,45,1,51.2,0,0,14.3,True,52.6,90,0,0,0,0,0,39.0,14,0,217,1,8,11,19,away
329,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,218,1,8,11,19,away
330,0,0,11,1,32.3,0,0,5.7,False,7.2,79,0,0,0,0,0,17.0,3,0,219,1,8,11,19,away
331,0,0,3,0,0.4,0,0,0.1,False,1.0,10,0,0,0,0,0,0.0,1,0,220,1,8,11,19,away
332,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,221,1,8,11,19,away
333,0,0,3,0,3.8,0,0,0.5,False,1.2,11,0,0,0,0,0,0.0,1,0,222,1,8,11,19,away
334,2,0,30,1,47.8,0,0,9.7,False,43.2,90,0,0,0,0,0,6.0,9,0,238,1,9,12,6,home
335,0,0,19,1,18.3,0,1,12.9,False,39.2,90,0,0,0,0,0,71.0,7,1,239,1,9,12,6,home
336,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,240,1,9,12,6,home
337,0,0,2,1,13.3,0,0,1.7,False,1.2,85,0,0,0,0,0,2.0,2,1,241,1,9,12,6,home
338,0,0,3,0,0.9,0,0,0.1,False,0.0,4,0,0,0,0,0,0.0,1,0,242,1,9,12,6,home
339,0,0,21,0,0.5,0,1,5.1,False,33.0,16,0,0,0,0,0,17.0,6,0,243,1,9,12,6,home
340,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,244,1,9,12,6,home
341,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,245,1,9,12,6,home
342,1,0,22,1,20.1,0,0,4.6,False,22.0,73,0,0,0,0,0,4.0,6,0,246,1,9,12,6,home
343,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,247,1,9,12,6,home
344,0,0,11,1,1.2,0,0,1.1,False,8.0,90,0,0,0,0,0,2.0,3,0,248,1,9,12,6,home
345,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,249,1,9,12,6,home
346,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,250,1,9,12,6,home
347,0,0,7,1,3.6,0,0,1.9,False,3.0,75,0,0,0,0,0,12.0,3,0,265,1,5,9,20,home
348,0,0,2,0,13.5,1,0,3.6,False,1.4,90,0,0,0,0,0,21.0,1,1,266,1,10,13,1,home
349,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,267,1,10,13,1,home
350,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,268,1,10,13,1,home
351,0,0,4,0,4.8,0,0,3.6,False,5.0,53,0,0,0,0,0,26.0,1,0,269,1,10,13,1,home
352,0,0,8,0,1.8,1,0,0.7,False,5.6,66,0,0,0,0,0,0.0,2,0,270,1,10,13,1,home
353,0,0,20,0,12.0,1,0,3.3,False,21.4,90,0,0,0,0,0,0.0,2,0,271,1,10,13,1,home
354,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,282,1,1,14,10,away
355,1,0,16,0,40.5,4,0,9.9,False,34.2,90,0,0,0,0,0,24.0,4,1,283,1,1,14,10,away
356,0,0,0,0,0.6,0,0,2.1,False,0.0,20,0,0,0,0,0,22.0,1,0,284,1,1,14,10,away
357,0,0,1,0,0.4,4,0,2.1,False,1.6,57,0,0,0,0,0,19.0,1,0,285,1,1,14,10,away
358,0,0,12,0,0.6,4,0,1.2,False,11.4,90,0,0,0,0,0,0.0,2,0,286,1,1,14,10,away
359,0,0,10,0,33.9,4,0,5.2,False,15.6,90,0,0,0,0,0,2.0,2,0,287,1,1,14,10,away
360,0,0,-3,0,1.2,0,0,0.6,False,1.2,32,0,0,0,0,0,4.0,0,1,288,1,1,14,10,away
361,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,289,1,1,14,10,away
362,0,0,11,0,0.6,4,0,0.9,False,4.4,69,0,0,0,0,0,4.0,2,0,290,1,1,14,10,away
363,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,300,1,2,15,3,away
364,0,0,9,0,28.5,1,0,3.7,False,8.2,90,0,0,0,0,0,0.0,1,1,301,1,2,15,3,away
365,0,0,16,0,21.3,1,0,3.8,False,16.6,90,0,0,0,0,0,0.0,2,0,302,1,2,15,3,away
366,0,0,7,0,3.1,3,0,3.5,False,2.4,90,0,0,0,0,0,29.0,2,0,320,1,3,16,5,away
367,0,0,10,0,15.1,3,0,4.3,False,10.8,90,0,0,0,0,0,17.0,2,0,321,1,3,16,5,away
368,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,322,1,3,16,5,away
369,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,323,1,3,16,5,away
370,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,324,1,3,16,5,away
371,0,0,2,0,1.1,1,0,0.0,False,0.0,17,0,0,0,0,0,0.0,1,0,325,1,3,16,5,away
372,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,326,1,3,16,5,away
373,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,327,1,3,16,5,away
374,0,0,8,0,12.6,3,0,3.2,False,8.8,90,0,0,0,0,0,11.0,2,0,328,1,3,16,5,away
375,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,342,1,6,17,2,home
376,0,0,10,0,40.8,0,0,7.1,False,12.6,26,0,0,0,0,0,18.0,1,0,343,1,6,17,2,home
377,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,344,1,6,17,2,home
378,1,0,19,0,39.4,1,0,9.6,False,24.4,90,0,0,0,0,0,32.0,5,0,345,1,6,17,2,home
379,0,0,15,0,38.3,1,0,8.9,False,11.6,87,0,0,0,0,0,39.0,1,1,346,1,6,17,2,home
380,0,0,14,0,29.6,1,0,4.1,False,10.8,63,0,0,0,0,0,1.0,2,0,347,1,6,17,2,home
381,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,348,1,6,17,2,home
382,1,0,13,0,20.3,1,0,8.9,False,17.8,90,0,0,0,0,0,51.0,5,0,349,1,6,17,2,home
383,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,350,1,6,17,2,home
384,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,351,1,6,17,2,home
385,0,0,3,0,0.1,0,0,0.0,False,0.0,1,0,0,0,0,0,0.0,1,0,352,1,6,17,2,home
386,0,0,7,0,23.1,3,0,3.0,False,4.4,90,1,0,0,0,0,2.0,0,0,368,1,7,18,4,home
387,0,0,3,0,3.3,2,0,3.6,False,2.8,45,0,0,0,0,0,30.0,1,0,369,1,7,18,4,home
388,0,0,1,0,3.3,3,0,1.3,False,3.6,90,0,0,0,0,0,6.0,2,0,370,1,7,18,4,home
389,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,371,1,7,18,4,home
390,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,372,1,7,18,4,home
391,0,0,7,0,2.6,3,0,1.2,False,8.2,90,0,0,0,0,0,1.0,2,0,373,1,7,18,4,home
392,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,374,1,7,18,4,home
393,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,375,1,7,18,4,home
394,0,0,2,0,12.3,1,0,1.6,False,3.8,45,0,0,0,0,0,0.0,1,0,389,1,8,19,11,home
395,0,0,0,0,1.6,2,0,0.5,False,3.8,65,0,0,0,0,0,0.0,1,1,390,1,8,19,11,home
396,0,0,16,0,6.8,5,0,4.2,False,10.4,90,0,0,0,0,0,25.0,2,0,391,1,8,19,11,home
397,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,392,1,8,19,11,home
398,0,0,7,0,15.8,3,0,1.8,False,2.2,34,0,0,0,0,0,0.0,1,0,393,1,8,19,11,home
399,0,0,3,0,2.1,2,0,0.5,False,2.6,55,0,0,0,0,0,0.0,1,0,394,1,8,19,11,home
400,0,0,15,0,1.8,5,0,1.8,False,16.0,90,0,0,0,0,0,0.0,2,0,395,1,8,19,11,home
401,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,396,1,8,19,11,home
402,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,397,1,8,19,11,home
403,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,398,1,8,19,11,home
404,0,0,3,0,1.4,4,0,0.8,False,6.6,45,0,0,0,0,0,0.0,1,0,399,1,8,19,11,home
405,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,400,1,8,19,11,home
406,0,0,10,1,10.8,0,0,2.5,False,14.0,80,0,0,0,0,0,0.0,2,1,414,1,5,20,9,away
407,0,0,11,1,29.8,0,0,5.2,False,21.8,90,0,0,0,0,0,0.0,3,0,415,1,5,20,9,away
408,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,416,1,5,20,9,away
409,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,417,1,5,20,9,away
410,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,418,1,5,20,9,away
411,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,419,1,5,20,9,away
412,0,0,13,1,21.9,0,0,6.3,False,17.8,90,0,0,0,0,0,23.0,3,0,420,1,5,20,9,away
413,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,421,1,7,4,18,away
414,0,0,6,0,11.3,0,0,1.9,False,7.6,45,0,0,0,0,0,0.0,1,0,422,1,4,8,7,away
415,0,0,3,0,0.0,0,0,0.2,False,2.0,6,0,0,0,0,0,0.0,1,0,430,1,3,5,16,home
416,0,0,4,0,11.8,3,0,2.5,False,5.0,32,0,0,0,0,0,8.0,1,0,431,1,9,6,12,away
417,0,0,22,0,29.0,4,0,4.7,False,18.0,90,0,0,0,0,0,0.0,2,0,432,1,9,6,12,away
418,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,435,1,1,14,10,away
419,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,438,1,3,16,5,away
420,0,0,3,0,6.0,0,0,1.0,False,4.0,12,0,0,0,0,0,0.0,1,0,441,1,2,15,3,away
421,0,1,26,0,20.3,1,1,7.6,False,41.2,90,0,0,0,0,0,14.0,8,0,442,1,6,17,2,home
422,0,0,15,1,3.1,0,0,1.5,False,12.2,90,0,0,0,0,0,0.0,3,0,443,1,8,11,19,away
423,0,0,21,1,30.7,0,0,8.0,False,12.0,90,0,0,0,0,0,37.0,3,0,448,1,5,9,20,home
424,0,0,2,0,0.9,1,0,3.5,False,4.6,90,0,0,0,0,0,29.0,2,0,453,1,2,15,3,away
425,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,456,1,2,15,3,away
426,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,462,1,9,6,12,away
427,0,0,15,0,51.8,4,0,9.7,False,25.0,90,0,0,0,0,0,20.0,2,0,463,1,9,6,12,away
428,0,0,4,0,14.4,0,0,6.6,False,16.4,58,0,0,0,0,0,35.0,1,0,465,1,6,2,17,away
429,0,0,3,0,2.9,0,0,0.6,False,3.0,26,0,0,0,0,0,0.0,1,0,469,1,10,1,13,away
430,0,0,3,0,10.0,2,0,2.2,False,11.6,8,0,0,0,0,0,0.0,1,0,470,1,6,2,17,away
431,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,472,1,2,15,3,away
432,0,0,15,0,24.3,1,0,5.8,False,23.4,90,0,0,0,0,0,10.0,2,0,476,1,2,3,15,home
433,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,480,1,5,9,20,home
434,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,482,1,10,13,1,home
435,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,483,1,10,13,1,home
436,0,0,2,0,1.6,0,0,0.2,False,0.2,19,0,0,0,0,0,0.0,1,0,488,1,10,1,13,away
437,0,0,10,1,28.8,0,0,4.4,False,11.2,70,0,0,0,0,0,4.0,2,1,489,1,10,1,13,away
438,0,0,6,1,1.7,0,0,1.2,False,2.0,63,0,0,0,0,0,8.0,3,0,490,1,10,1,13,away
439,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,491,1,6,2,17,away
440,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,492,1,2,3,15,home
441,0,0,6,0,4.6,0,0,1.1,False,6.8,45,0,0,0,0,0,0.0,1,0,497,1,4,8,7,away
442,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,499,1,10,13,1,home
443,0,0,2,0,1.2,0,0,1.8,False,4.2,23,0,0,0,0,0,13.0,1,0,500,1,10,13,1,home
444,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,505,1,2,3,15,home
445,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,507,1,1,14,10,away
446,0,0,2,0,12.3,1,0,2.4,False,5.4,17,0,0,0,0,0,6.0,1,0,508,1,3,16,5,away
447,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,510,1,4,7,8,home
448,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,516,1,7,4,18,away
449,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,517,1,5,9,20,home
450,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,522,1,2,15,3,away
451,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,523,1,6,17,2,home
